timestamp,sETH,MKR,DAI,WETH,SAI,SNX,USDC,WBTC,BAT,CBIX7,sUSD,TKN,LINK,LRC,SPANK,XCHF,REP,ZRX,DGX,KNC,ANT,DZAR,GNO,RLC,RCN,FUN,CHAI,RING,PNK,NMR,RPL,TUSD,cDAI,HOT,AMPL,NEXO,MCO,ULT,XIO,CH-ZG1235d,SNT,Other
1546745738000,0.00,79.14,0.00,0.11,97.87,0.00,0.00,0.00,1.57,0.00,0.00,4.53,0.00,0.00,4.03,0.00,0.25,0.23,0.00,0.50,0.10,0.00,0.00,0.00,0.00,6.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.88,0.00,0.00,0.00,0.00,0.06,4.82
1546823093000,0.00,39.78,0.00,0.00,62.54,0.00,0.00,0.00,0.08,0.00,0.00,0.50,0.11,0.00,3.11,0.00,0.00,0.00,0.00,1.65,0.40,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.64,0.00,2.00,0.00,0.00,0.00,4.66
1546899613000,0.00,12.46,0.00,0.07,36.18,0.00,0.00,0.00,1.49,0.00,0.00,0.00,0.15,0.00,15.42,0.00,0.22,3.94,0.00,0.20,8.19,0.00,0.00,0.00,0.00,15.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.25,0.00,0.00,0.00,0.00,0.00,17.02
1546978150000,0.00,3.43,0.00,0.00,66.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,15.21,0.01,0.15,0.07,0.00,0.25,3.45,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.39,0.00,0.00,0.00,0.00,0.00,3.88
1547055036000,0.00,11.09,0.00,0.14,41.13,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.07,0.00,5.26,0.00,0.20,0.00,0.00,0.20,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.32,0.00,0.00,0.00,0.00,0.07,1.84
1547132534000,0.00,72.28,0.00,0.00,165.67,0.00,0.00,0.00,0.05,0.00,0.00,9.26,0.00,0.00,20.61,0.00,0.00,0.88,0.00,1.30,8.16,0.00,0.00,0.00,0.00,2.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.18,0.00,0.00,0.00,0.00,0.30,7.14
1547210059000,0.00,17.56,0.00,0.00,121.01,0.00,0.00,0.00,0.10,0.00,0.00,3.00,0.10,0.00,14.27,0.00,1.47,0.00,0.00,1.01,2.52,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.26,0.00,0.00,0.00,0.00,0.20,11.17
1547287230000,0.00,40.00,0.00,0.00,59.01,0.00,0.00,0.00,0.00,0.00,0.00,2.24,0.59,0.00,25.69,0.00,0.27,0.00,0.00,1.40,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.05,2.43
1547364620000,0.00,12.05,0.00,0.00,57.04,0.00,0.00,0.00,0.09,0.00,0.00,4.26,0.00,0.00,9.72,0.00,0.24,4.67,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,9.58
1547441816000,0.00,27.65,0.00,3.64,218.58,0.00,0.00,0.00,0.01,0.00,0.00,4.50,0.10,0.00,13.27,0.00,0.17,0.10,0.00,0.00,4.18,0.00,0.01,0.00,0.00,1.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.25,0.00,21.00,0.00,0.00,0.00,14.51
1547518339000,0.00,7.43,0.00,0.00,138.93,0.00,0.00,0.00,0.00,0.00,0.00,3.30,2.08,0.00,0.00,0.93,0.28,0.20,0.00,0.39,1.51,0.00,0.00,0.00,0.00,3.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.32,0.00,0.00,0.00,0.00,0.00,7.68
1547595530000,0.00,8.13,0.00,2.85,181.90,0.00,0.00,0.00,0.05,0.00,0.00,0.00,8.42,0.00,13.62,2.00,0.00,0.30,0.00,0.30,3.02,0.00,0.00,0.00,0.00,2.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.15,0.00,0.00,0.00,0.00,0.10,5.16
1547673644000,0.00,4.94,0.00,2.90,80.12,0.00,0.00,0.00,0.00,0.00,0.00,0.50,2.04,0.00,7.32,0.00,6.36,0.20,0.00,0.30,7.06,0.00,0.00,0.00,0.00,6.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.74,0.00,0.00,0.00,0.00,0.20,10.70
1547751054000,0.00,37.50,0.00,0.13,43.79,0.00,0.00,0.00,0.01,0.00,0.00,2.75,1.25,0.00,10.42,0.00,0.33,1.44,0.00,0.45,1.00,0.00,0.10,0.00,0.00,6.53,0.00,0.00,2.05,0.00,0.00,0.00,0.00,0.00,0.00,4.25,0.00,0.00,0.00,0.00,0.20,7.40
1547828619000,0.00,9.34,0.00,0.00,38.05,0.00,0.00,0.00,0.10,0.00,0.00,3.00,0.00,0.00,45.02,0.00,0.04,0.02,0.00,0.57,4.07,0.00,0.05,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.52,0.00,0.00,0.00,0.00,0.00,10.23
1547904215000,0.00,14.74,0.00,0.00,38.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.39,0.00,4.45,0.42,0.29,2.37,0.00,0.00,3.16,0.00,0.00,0.00,0.00,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.29,0.00,0.00,0.00,0.00,0.10,3.05
1547981162000,0.00,12.92,0.00,0.27,41.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.57,0.00,0.20,3.04,0.00,0.65,1.07,0.00,0.00,0.00,0.00,3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.25,0.00,0.00,0.00,0.00,0.10,10.08
1548061637000,0.00,32.73,0.00,0.06,79.83,0.00,0.00,0.00,0.47,0.00,0.00,0.50,0.44,0.00,23.17,0.00,0.20,0.07,0.00,0.80,2.21,0.00,0.00,0.00,0.00,3.87,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,4.12,0.00,0.02,0.00,0.00,0.00,46.57
1548146240000,0.00,20.00,0.00,0.21,226.88,0.00,0.00,0.00,0.55,0.00,0.00,0.50,0.14,0.00,20.74,0.00,0.06,1.73,0.00,0.00,3.53,0.00,0.01,0.00,0.00,21.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.41,0.00,0.00,0.00,0.00,0.00,64.17
1548232784000,0.00,13.06,0.00,0.00,96.50,0.00,0.00,0.00,0.10,0.00,0.00,0.50,1.47,0.00,2.85,0.00,0.03,0.00,0.00,0.01,18.19,0.00,0.00,0.00,0.00,9.01,0.00,0.00,3.68,0.00,0.00,0.00,0.00,0.00,0.00,20.68,0.00,0.00,0.00,0.00,0.10,41.85
1548317720000,0.00,23.21,0.00,0.00,325.13,0.00,0.00,0.00,0.00,0.00,0.00,0.85,1.31,0.00,7.47,0.00,0.00,9.87,0.00,2.48,10.29,0.00,0.00,0.00,0.00,3.41,0.00,0.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.00,0.00,0.00,0.00,0.00,112.50
1548402864000,0.00,51.73,0.00,0.00,50.66,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.30,0.00,21.70,0.00,0.12,0.75,0.00,0.90,2.36,0.00,0.00,8.49,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.11,0.00,0.00,0.00,0.00,0.00,29.54
1548487485000,0.00,53.44,0.00,0.00,297.63,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.15,0.00,18.85,0.00,0.00,0.50,0.00,0.50,0.07,0.00,0.00,4.96,0.00,4.82,0.00,0.00,3.03,0.00,0.00,0.00,0.00,0.00,0.00,2.62,0.00,14.50,0.00,0.00,0.14,10.43
1548573526000,0.00,73.16,0.00,0.00,125.21,0.00,0.00,0.00,0.00,0.00,0.00,4.95,0.37,0.00,2.36,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,6.68,0.00,5.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.92,0.00,0.00,0.00,0.00,0.00,13.24
1548660153000,0.00,110.01,0.00,0.07,395.10,0.00,0.00,0.00,0.00,0.00,0.00,2.11,0.42,0.00,8.41,22.00,0.17,0.20,0.00,0.62,0.82,0.00,0.00,18.51,0.00,3.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.16,0.00,0.00,0.00,0.00,0.07,14.53
1548748418000,0.00,104.71,0.00,0.18,284.25,0.00,0.00,0.00,0.01,0.00,0.00,4.61,0.99,0.00,47.61,7.95,11.07,0.00,0.00,0.28,3.28,0.00,0.05,5.70,0.00,2.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.19,0.00,10.18,0.00,0.00,0.00,24.62
1548837025000,0.00,79.03,0.00,0.09,205.66,0.00,0.00,0.00,0.01,0.00,0.00,8.60,0.58,0.00,56.20,0.00,0.21,10.20,0.00,0.46,0.09,0.00,0.00,7.97,0.00,3.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.65,0.00,4.97,0.00,0.00,0.00,3.79
1548924193000,0.00,80.72,0.00,0.00,468.47,0.00,0.00,6.86,0.04,0.00,0.00,13.26,0.10,0.00,23.14,6.22,0.05,0.02,0.00,1.05,2.53,0.00,0.00,17.58,0.00,4.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.29,0.00,0.00,0.00,0.00,0.00,4.77
1549012454000,0.00,273.00,0.00,0.00,609.91,0.00,0.00,0.36,0.00,0.00,0.00,5.51,0.10,0.00,43.64,4.65,2.37,0.00,0.00,0.21,6.24,0.00,0.57,5.41,0.00,2.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.96,0.00,0.00,0.00,0.00,0.10,11.26
1549101725000,0.00,41.98,0.00,0.00,209.98,0.00,0.00,0.00,0.00,0.00,0.00,2.35,0.10,0.00,2.86,0.00,1.46,0.31,0.00,0.67,0.67,0.00,0.50,0.90,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.00,0.00,0.00,0.10,5.36
1549189411000,0.00,83.68,0.00,0.00,270.75,0.00,0.00,0.01,0.05,0.00,0.00,0.45,0.00,0.00,2.02,0.00,0.53,0.47,0.00,0.45,1.46,0.00,0.17,1.69,0.00,2.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.00,1.19,0.00,0.00,0.00,5.62
1549277128000,0.00,76.30,0.00,1.21,301.82,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.10,0.00,14.13,0.00,0.32,0.23,0.00,0.00,4.02,0.00,0.00,8.44,0.00,12.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.60,0.00,0.00,0.00,0.00,0.00,9.46
1549364548000,0.00,201.38,0.00,2.06,276.26,0.00,0.00,0.00,0.00,0.00,0.00,1.60,0.20,0.00,49.67,0.00,0.15,2.44,0.00,0.00,3.75,0.00,0.14,2.79,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.76,0.00,0.00,0.00,0.00,0.08,3.23
1549452970000,0.00,302.83,0.00,1.35,525.24,0.00,0.00,0.00,0.08,0.00,0.00,2.41,0.10,0.00,27.39,0.00,1.90,0.03,0.00,0.59,6.66,0.00,0.00,1.74,0.00,5.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.00,1.89,0.00,0.00,0.01,3.07
1549541642000,0.00,771.55,0.00,7.27,391.12,0.00,0.00,0.00,2.37,0.00,0.00,3.60,0.00,0.00,7.24,3.87,0.10,0.94,0.00,1.28,1.00,0.00,0.10,1.49,0.00,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.07
1549628950000,0.00,498.82,0.00,0.00,330.82,0.00,0.00,0.18,6.18,0.00,0.00,1.25,0.14,0.00,50.98,6.21,0.15,6.78,0.00,3.00,0.71,0.00,0.00,0.00,0.00,7.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.20,0.00,0.00,0.00,0.00,0.00,25.34
1549717506000,0.00,832.01,0.00,4.24,1559.95,0.00,0.00,0.15,9.15,0.00,0.00,32.26,0.10,0.00,60.82,20.62,0.15,5.92,0.00,1.41,0.50,0.00,0.24,5.75,0.00,2.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,0.00,23.42,0.00,0.00,0.00,8.95
1549810793000,0.00,730.87,0.00,0.74,686.24,0.00,0.00,0.00,2.60,0.00,0.00,31.12,5.85,0.00,28.47,0.00,1.80,2.74,0.00,6.77,5.16,0.00,0.00,1.45,0.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.10,9.36
1549913781000,0.00,2093.11,0.00,12.12,825.70,0.00,0.07,0.45,1.37,0.00,0.00,21.22,2.40,0.00,65.44,8.26,2.63,3.08,0.00,1.00,0.50,0.00,0.17,1.74,0.00,1.25,0.00,0.00,1.39,0.00,0.00,0.00,0.00,0.00,0.00,3.97,0.00,2.00,0.00,0.00,0.32,6.68
1550015706000,0.00,3508.20,0.00,2.29,1230.78,0.00,0.01,0.00,0.51,0.00,0.00,74.36,23.42,0.00,83.93,0.00,5.34,20.59,0.00,0.25,4.17,0.00,0.00,0.40,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.00,0.00,0.00,0.00,4.82
1550119035000,0.00,4352.05,0.00,7.06,1038.76,0.00,0.00,0.14,7.39,0.00,0.00,10.74,0.00,0.00,74.68,0.00,6.69,18.61,0.00,0.25,0.98,0.00,0.19,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.09,0.00,0.00,0.11,24.69
1550223641000,0.00,3568.50,0.00,0.56,568.38,0.00,0.00,0.00,1.40,0.00,0.00,259.91,0.00,0.00,39.39,0.16,1.68,0.09,0.00,0.25,1.78,0.00,0.92,0.10,0.00,18.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.35,0.00,13.00,0.00,0.00,3.15,4.46
1550326685000,0.00,4993.40,0.00,0.00,832.03,0.00,0.00,0.06,2.68,0.00,0.00,168.51,0.00,0.00,25.65,0.00,0.00,0.50,0.00,4.84,0.10,0.00,0.11,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.58,0.00,8.93,0.00,0.00,1.38,4.01
1550429585000,0.00,2265.39,0.00,1.70,1050.03,0.00,0.51,0.15,2.99,0.00,0.00,152.77,4.03,0.00,27.81,0.00,6.49,4.67,0.03,2.45,0.00,0.00,0.00,0.51,0.00,16.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,4.91,0.00,0.00,0.00,0.00,0.00,65.60
1550532875000,0.00,1705.81,0.00,77.17,2502.19,0.00,0.05,0.15,11.05,0.00,0.00,185.72,18.65,0.00,77.43,29.94,20.69,53.15,1.48,3.44,2.46,0.00,0.44,4.99,0.00,4.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.11,0.00,8.00,0.00,0.00,0.10,40.01
1550633598000,0.00,2984.88,0.00,0.69,1594.78,0.00,0.51,0.30,3.92,0.00,0.00,67.66,15.43,0.00,27.05,0.01,4.92,4.14,0.00,1.10,2.00,0.00,0.44,0.98,0.00,2.09,0.00,0.00,3.59,0.00,0.00,0.00,0.00,0.00,0.00,44.31,0.00,10.82,0.00,0.00,0.00,30.04
1550735511000,0.00,1745.46,0.00,0.03,2204.39,0.00,0.00,0.90,11.76,0.00,0.00,47.25,8.25,0.00,78.47,0.00,5.28,22.65,5.95,2.57,33.39,0.00,0.02,10.38,0.00,2.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.42,0.00,15.01,0.00,0.00,0.02,30.50
1550837309000,0.00,1951.10,0.00,17.55,1604.46,0.00,0.20,0.15,4.00,0.00,0.00,38.06,6.50,0.00,72.08,4.51,2.59,6.25,3.05,1.40,1.90,0.00,0.32,0.54,0.00,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,3.64,0.00,9.16,0.00,0.00,0.72,13.83
1550937834000,0.00,2669.15,0.00,0.02,1127.86,0.00,0.00,0.00,0.48,0.00,0.00,112.12,3.35,0.00,77.33,0.00,11.09,30.38,0.33,0.35,3.50,0.00,0.14,17.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,5.30,0.00,0.00,0.00,0.00,0.00,25.21
1551038450000,0.00,5562.07,0.00,21.00,5239.01,0.00,0.00,46.87,16.55,0.00,0.00,74.15,15.67,0.00,138.91,34.98,20.81,35.88,42.13,15.13,3.06,0.00,0.43,11.99,0.00,5.20,0.00,0.00,1.43,0.00,0.00,0.00,0.00,0.20,0.00,21.29,0.00,22.09,0.00,0.00,0.82,24.25
1551140412000,0.00,2018.87,0.00,1.14,2830.02,0.00,2.48,0.15,29.40,0.00,0.00,124.47,33.47,0.00,329.65,19.89,17.39,49.34,0.08,1.09,2.95,0.00,0.20,31.52,0.00,3.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.48,0.00,0.04,0.00,0.00,0.60,17.80
1551242071000,0.00,4179.20,0.00,0.01,3047.85,0.00,1.93,0.00,153.31,0.00,0.00,220.40,7.51,0.00,53.37,0.00,3.62,16.47,0.00,2.05,7.69,0.00,0.00,6.85,0.00,4.81,0.00,0.00,2.90,0.00,0.00,0.00,0.00,0.35,0.00,5.52,0.00,7.41,0.00,0.00,1.58,70.83
1551342768000,0.00,2265.16,0.00,13.95,2024.49,0.00,0.05,0.24,68.19,0.00,0.00,33.79,17.58,0.00,79.62,7.85,141.38,122.47,11.58,0.57,12.22,0.00,5.61,11.14,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.33,0.00,1.00,0.00,0.00,3.41,51.55
1551431102000,0.00,1253.39,0.00,0.00,1329.37,0.00,0.23,0.08,27.66,0.00,0.00,54.62,6.17,0.00,47.28,0.00,116.04,49.74,3.98,1.49,29.80,0.00,0.09,9.39,0.00,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,22.70,0.00,0.00,0.00,0.00,0.75,25.32
1551500225000,0.00,1893.36,0.00,0.00,3464.91,0.00,0.37,0.00,5.60,0.00,0.00,182.26,0.76,0.00,43.20,2.13,4.73,6.91,0.00,17.50,23.10,0.00,0.00,8.11,0.00,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.97,0.00,12.78,0.00,0.00,0.50,31.83
1551568203000,0.00,902.07,0.00,0.00,1016.82,0.00,0.10,0.11,164.92,0.00,0.00,97.88,1.00,0.00,25.36,0.00,4.86,2.24,0.40,2.47,1.00,0.00,0.06,0.77,0.00,2.05,0.00,0.00,1.62,0.00,0.00,0.00,0.00,0.34,0.00,16.82,0.00,0.00,0.00,0.00,0.69,59.90
1551635562000,0.00,1883.14,0.00,1.20,827.19,0.00,0.01,0.79,36.60,0.00,0.00,125.07,2.11,0.00,30.04,0.00,21.23,2.02,5.64,3.22,5.41,0.00,1.15,2.35,0.00,2.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.00,9.65,0.00,15.61,0.00,0.00,0.45,19.83
1551703372000,0.00,1338.52,0.00,0.00,3970.18,0.00,0.24,0.14,89.43,0.00,0.00,46.17,0.31,0.00,22.00,23.27,19.34,16.28,12.50,0.86,18.79,0.00,0.10,2.41,0.00,4.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.68,0.00,0.00,0.00,0.00,0.95,87.57
1551770679000,0.00,997.60,0.00,0.00,2032.29,0.00,0.00,0.00,53.73,0.00,0.00,298.94,35.15,0.00,40.37,0.00,15.56,5.41,0.04,0.25,0.72,0.00,0.00,12.52,0.00,7.72,0.00,0.00,32.32,0.00,0.00,0.00,0.00,0.42,0.00,35.53,0.00,0.00,0.00,0.00,0.00,44.67
1551838168000,0.00,2138.83,0.00,0.00,3101.87,0.00,0.31,0.35,21.52,0.00,0.00,62.58,11.72,0.00,10.16,15.11,20.76,9.00,17.84,0.73,8.23,0.00,0.31,3.75,0.00,7.58,0.00,0.00,2.17,0.00,0.00,0.00,0.00,1.00,0.00,47.76,0.00,9.17,0.00,0.00,1.96,143.95
1551905102000,0.00,1305.13,0.00,0.00,1406.42,0.00,0.04,0.01,12.03,0.00,0.00,26.37,2.20,0.00,134.03,0.95,15.76,4.66,2.54,2.16,1.45,0.00,0.00,1.77,0.00,3.27,0.00,0.00,2.61,0.00,0.00,0.00,0.00,0.75,0.00,34.74,0.00,1.42,0.00,0.00,0.52,67.82
1551973041000,0.00,1031.97,0.00,0.10,975.50,0.00,0.08,0.00,21.26,0.00,0.00,164.74,3.08,0.00,51.34,0.08,40.40,33.31,0.02,1.61,6.04,0.00,0.00,0.88,0.00,1.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.77,0.00,32.73,0.00,0.04,0.00,0.03,1.35,50.06
1552039745000,0.00,1859.14,0.00,2.73,1217.03,0.00,0.07,2.89,71.29,0.00,0.00,54.21,32.80,0.00,20.50,0.96,27.79,7.03,2.50,10.55,15.64,0.00,0.00,1.49,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.00,1.05,0.00,13.52,0.00,0.11,0.00,0.00,0.64,49.16
1552108151000,0.00,1923.78,0.00,0.00,1978.32,0.00,0.38,0.00,112.39,0.00,0.00,89.99,10.05,0.00,166.43,0.00,35.89,33.38,8.00,278.93,24.25,0.00,0.00,15.22,0.00,1.28,0.00,0.00,3.73,0.00,0.00,0.00,0.00,1.00,0.00,31.04,0.00,0.05,0.00,0.13,7.11,382.76
1552175208000,0.00,2849.38,0.00,0.00,2375.27,0.00,0.22,0.00,55.66,0.00,0.00,115.65,14.36,0.00,32.45,0.01,7.68,20.61,4.54,56.38,23.11,0.00,0.00,7.21,0.00,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.61,0.00,48.80,0.00,1.43,0.00,0.27,4.10,103.95
1552241652000,0.00,471.23,0.00,2.52,488.64,0.00,0.22,1.53,145.37,0.00,0.00,17.27,27.74,0.00,32.13,0.10,43.62,60.63,0.00,35.49,30.16,0.00,0.00,4.61,0.00,9.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,12.39,0.00,3.52,0.00,0.00,1.02,49.66
1552309136000,0.00,409.72,0.00,0.05,628.93,0.00,0.46,0.01,12.99,0.00,0.00,9.97,16.22,0.00,28.77,0.00,123.30,48.73,1.50,7.76,18.03,0.00,0.00,1.63,0.00,0.02,0.00,0.00,0.92,0.00,0.00,0.00,0.00,0.00,0.00,7.42,0.00,5.00,0.00,0.00,0.55,51.19
1552376359000,0.00,1089.53,0.00,1.79,1663.07,0.00,5.61,0.00,9.26,0.00,0.00,1.22,48.43,0.00,98.63,3.80,123.84,15.99,5.00,5.68,10.86,0.00,0.00,1.59,0.00,1.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,7.36,0.00,11.07,0.00,0.01,28.91,77.13
1552443118000,0.00,620.87,0.00,0.03,726.26,0.00,0.29,0.00,29.96,0.00,0.00,8.03,20.44,0.00,48.61,0.00,22.09,23.48,12.72,22.54,6.92,0.00,0.00,134.54,0.00,21.51,0.00,0.00,4.75,0.00,0.00,0.00,0.00,0.10,0.00,8.78,0.00,0.00,0.00,0.03,7.62,88.14
1552510965000,0.00,1676.33,0.00,0.24,720.91,0.00,0.10,0.27,8.40,0.00,0.00,7.05,28.47,0.00,56.07,0.00,6.37,22.23,2.00,2.96,0.94,0.00,0.05,42.28,0.00,12.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.22,0.00,0.32,0.00,0.03,1.28,25.55
1552578457000,0.00,583.56,0.00,0.41,887.68,0.00,0.52,0.00,10.96,0.00,0.00,2.95,16.35,0.00,17.11,0.00,57.34,6.76,0.00,1.12,13.96,0.00,0.07,14.08,0.00,9.02,0.00,0.00,2.07,0.00,0.00,0.00,0.00,1.41,0.00,8.09,0.00,0.01,0.00,0.00,0.39,48.73
1552645085000,0.00,359.48,0.00,0.00,806.81,0.00,0.75,0.01,44.67,0.00,0.00,4.53,4.88,0.00,26.54,0.00,22.03,21.19,0.00,0.32,7.53,0.00,0.00,2.55,0.00,5.39,0.00,0.00,2.59,0.00,0.00,0.00,0.00,0.52,0.00,2.13,0.00,0.00,0.00,0.00,0.09,136.00
1552712032000,0.00,1415.43,0.00,0.20,1654.30,0.00,0.75,0.50,39.48,0.00,0.00,18.95,23.23,0.00,50.77,0.75,45.91,28.11,12.89,3.03,27.89,0.00,0.00,6.73,0.00,1.83,0.00,0.00,1.62,0.00,0.00,0.00,0.00,2.06,0.00,5.82,0.00,3.07,0.00,0.00,2.78,169.62
1552778665000,0.00,1059.41,0.00,1.14,2237.36,0.00,6.10,0.00,4.93,0.00,0.00,69.39,2.34,0.00,40.70,0.00,59.83,3.43,0.00,3.81,16.11,0.00,0.00,4.44,0.00,3.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.28,0.00,0.37,0.00,0.00,0.00,0.00,0.07,143.39
1552845464000,0.00,251.58,0.00,0.11,1498.75,0.00,0.22,0.18,28.91,0.00,0.00,56.08,3.97,0.00,16.53,10.51,9.46,13.14,1.09,1.35,35.21,0.00,0.00,3.37,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.03,0.00,56.11,0.00,30.79,0.00,0.00,3.70,136.29
1552913957000,0.00,738.53,0.00,9.74,1315.93,0.00,0.79,0.00,33.36,0.00,0.00,42.50,0.00,0.00,24.68,0.00,43.59,5.39,1.32,7.45,3.26,0.00,0.00,5.21,0.00,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.97,0.00,20.06,0.00,0.02,0.28,323.05
1552981368000,0.00,941.03,0.00,0.27,1347.68,0.00,0.20,0.00,25.88,0.00,0.00,91.10,0.44,0.00,73.37,0.00,26.72,1.04,0.66,13.09,29.77,0.00,0.00,5.11,0.00,7.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.00,23.15,0.00,0.00,0.00,45.22
1553048481000,0.00,838.01,0.00,0.23,1154.27,0.00,0.00,0.10,50.83,0.00,0.00,131.14,1.55,0.00,14.59,0.14,6.32,33.22,0.00,1.11,5.56,0.00,0.02,3.76,0.00,0.00,0.00,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.00,10.79,0.00,11.07,0.00,0.00,11.52,143.96
1553115278000,0.00,911.14,0.00,1.94,1254.74,0.00,0.10,0.00,9.10,0.00,0.00,4.76,19.23,0.00,0.42,0.00,23.02,6.36,0.88,0.69,6.54,0.00,0.00,4.31,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.91,0.00,11.07,0.00,0.00,23.27,200.55
